request,cat_item,sys_updated_on,assignment_group,state,outcome,act_state,act_dv_state,ending_timestamp,seconds_to_end,days_to_end,elapsed_seconds,elapsed_days
8ed0b2a6974f4194ee61bc8fe153af67,8e4d445287b730d094f140490cbb35b4,2022-04-29 03:46:31.000,ccc88337db3d2410ca98166f29961929,-5,Closed Complete,8e4d445287b730d094f140490cbb35b4 (-5),8e4d445287b730d094f140490cbb35b4 (Pending),2022-05-21 06:01:02,1908872,22.093425925925924,156929,1.8163078703703703
8ed0b2a6974f4194ee61bc8fe153af67,da0a989e873b30d094f140490cbb3593,2022-04-29 17:21:17.000,ffb84337db3d2410ca98166f299619c5,-5,Closed Complete,da0a989e873b30d094f140490cbb3593 (-5),da0a989e873b30d094f140490cbb3593 (Pending),2022-05-21 06:01:02,1859986,21.527615740740742,205815,2.3821180555555554
8ed0b2a6974f4194ee61bc8fe153af67,16ef04da87b730d094f140490cbb350d,2022-05-03 08:34:55.000,44c88337db3d2410ca98166f2996192d,122,Closed Complete,16ef04da87b730d094f140490cbb350d (122),16ef04da87b730d094f140490cbb350d (Request Fulfilled),2022-05-21 06:01:02,1545968,17.89314814814815,519833,6.016585648148149
8ed0b2a6974f4194ee61bc8fe153af67,40abdc16877b30d094f140490cbb351d,2022-05-03 08:43:35.000,fd53facf1b4690501f91759b1d4bcb82,3,Closed Complete,40abdc16877b30d094f140490cbb351d (3),40abdc16877b30d094f140490cbb351d (Closed Complete),2022-05-21 06:01:02,1545448,17.88712962962963,520353,6.0226041666666665
8ed0b2a6974f4194ee61bc8fe153af67,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-03 12:08:40.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (122),7ba4ec3e1be7749456f2ece5604bcb07 (Request Fulfilled),2022-05-21 06:01:02,1533143,17.74471064814815,532658,6.165023148148149
8ed0b2a6974f4194ee61bc8fe153af67,c04428de87fb30d094f140490cbb3516,2022-05-03 12:43:31.000,fea96b22db1a2c10ca98166f299619ae,3,Closed Complete,c04428de87fb30d094f140490cbb3516 (3),c04428de87fb30d094f140490cbb3516 (Closed Complete),2022-05-21 06:01:02,1531052,17.72050925925926,534749,6.189224537037037
8ed0b2a6974f4194ee61bc8fe153af67,aa347d1d87bf709094f140490cbb35a2,2022-05-03 14:51:45.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (122),aa347d1d87bf709094f140490cbb35a2 (Request Fulfilled),2022-05-21 06:01:02,1523358,17.631458333333335,542443,6.278275462962963
8ed0b2a6974f4194ee61bc8fe153af67,00e9e12587604d9494f140490cbb357f,2022-05-03 14:57:44.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,00e9e12587604d9494f140490cbb357f (122),00e9e12587604d9494f140490cbb357f (Request Fulfilled),2022-05-21 06:01:02,1522999,17.62730324074074,542802,6.282430555555556
8ed0b2a6974f4194ee61bc8fe153af67,5d27f19587ff709094f140490cbb3528,2022-05-03 14:58:10.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,5d27f19587ff709094f140490cbb3528 (122),5d27f19587ff709094f140490cbb3528 (Request Fulfilled),2022-05-21 06:01:02,1522973,17.627002314814813,542828,6.282731481481481
8ed0b2a6974f4194ee61bc8fe153af67,9e7005e2db8f50107ea8264cd39619b5,2022-05-03 15:13:30.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (-5),9e7005e2db8f50107ea8264cd39619b5 (Pending),2022-05-21 06:01:02,1522053,17.616354166666667,543748,6.29337962962963
8ed0b2a6974f4194ee61bc8fe153af67,da0a989e873b30d094f140490cbb3593,2022-05-03 16:48:46.000,ffb84337db3d2410ca98166f299619c5,122,Closed Complete,da0a989e873b30d094f140490cbb3593 (122),da0a989e873b30d094f140490cbb3593 (Request Fulfilled),2022-05-21 06:01:02,1516337,17.550196759259258,549464,6.359537037037037
8ed0b2a6974f4194ee61bc8fe153af67,da0a989e873b30d094f140490cbb3593,2022-05-05 17:18:29.000,ffb84337db3d2410ca98166f299619c5,3,Closed Complete,da0a989e873b30d094f140490cbb3593 (3),da0a989e873b30d094f140490cbb3593 (Closed Complete),2022-05-21 06:01:02,1341754,15.529560185185185,724047,8.380173611111111
8ed0b2a6974f4194ee61bc8fe153af67,3385105e87f730d094f140490cbb35cd,2022-05-05 18:23:49.000,fd788121db5ea050816b7b42f396192f,3,Closed Complete,3385105e87f730d094f140490cbb35cd (3),3385105e87f730d094f140490cbb35cd (Closed Complete),2022-05-21 06:01:02,1337834,15.484189814814815,727967,8.425543981481482
8ed0b2a6974f4194ee61bc8fe153af67,8e4d445287b730d094f140490cbb35b4,2022-05-06 08:30:07.000,ccc88337db3d2410ca98166f29961929,122,Closed Complete,8e4d445287b730d094f140490cbb35b4 (122),8e4d445287b730d094f140490cbb35b4 (Request Fulfilled),2022-05-21 06:01:02,1287056,14.896481481481482,778745,9.013252314814816
8ed0b2a6974f4194ee61bc8fe153af67,9e7005e2db8f50107ea8264cd39619b5,2022-05-10 13:25:31.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (122),9e7005e2db8f50107ea8264cd39619b5 (Request Fulfilled),2022-05-21 06:01:02,923732,10.691342592592592,1142069,13.218391203703703
8ed0b2a6974f4194ee61bc8fe153af67,aa347d1d87bf709094f140490cbb35a2,2022-05-14 06:00:10.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (3),aa347d1d87bf709094f140490cbb35a2 (Closed Complete),2022-05-21 06:01:02,604853,7.000613425925926,1460948,16.90912037037037
8ed0b2a6974f4194ee61bc8fe153af67,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-14 06:00:10.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (3),7ba4ec3e1be7749456f2ece5604bcb07 (Closed Complete),2022-05-21 06:01:02,604853,7.000613425925926,1460948,16.90912037037037
8ed0b2a6974f4194ee61bc8fe153af67,16ef04da87b730d094f140490cbb350d,2022-05-14 06:00:11.000,44c88337db3d2410ca98166f2996192d,3,Closed Complete,16ef04da87b730d094f140490cbb350d (3),16ef04da87b730d094f140490cbb350d (Closed Complete),2022-05-21 06:01:02,604852,7.000601851851852,1460949,16.909131944444443
8ed0b2a6974f4194ee61bc8fe153af67,00e9e12587604d9494f140490cbb357f,2022-05-14 06:00:11.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,00e9e12587604d9494f140490cbb357f (3),00e9e12587604d9494f140490cbb357f (Closed Complete),2022-05-21 06:01:02,604852,7.000601851851852,1460949,16.909131944444443
8ed0b2a6974f4194ee61bc8fe153af67,5d27f19587ff709094f140490cbb3528,2022-05-14 06:00:11.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,5d27f19587ff709094f140490cbb3528 (3),5d27f19587ff709094f140490cbb3528 (Closed Complete),2022-05-21 06:01:02,604852,7.000601851851852,1460949,16.909131944444443
8ed0b2a6974f4194ee61bc8fe153af67,8e4d445287b730d094f140490cbb35b4,2022-05-17 06:00:51.000,ccc88337db3d2410ca98166f29961929,3,Closed Complete,8e4d445287b730d094f140490cbb35b4 (3),8e4d445287b730d094f140490cbb35b4 (Closed Complete),2022-05-21 06:01:02,345612,4.0001388888888885,1720189,19.909594907407406
8ed0b2a6974f4194ee61bc8fe153af67,9e7005e2db8f50107ea8264cd39619b5,2022-05-21 06:01:02.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (3),9e7005e2db8f50107ea8264cd39619b5 (Closed Complete),2022-05-21 06:01:02,1,1.1574074074074072e-05,2065800,23.90972222222222
cf3bc0ba97c7c194ee61bc8fe153af75,da0a989e873b30d094f140490cbb3593,2022-04-27 14:44:14.000,ffb84337db3d2410ca98166f299619c5,1,Closed Complete,da0a989e873b30d094f140490cbb3593 (1),da0a989e873b30d094f140490cbb3593 (Open),2022-05-30 21:38:30,2876057,33.28769675925926,0,0.0
cf3bc0ba97c7c194ee61bc8fe153af75,8e4d445287b730d094f140490cbb35b4,2022-04-27 14:44:14.000,ccc88337db3d2410ca98166f29961929,1,Closed Complete,8e4d445287b730d094f140490cbb35b4 (1),8e4d445287b730d094f140490cbb35b4 (Open),2022-05-30 21:38:30,2876057,33.28769675925926,0,0.0
cf3bc0ba97c7c194ee61bc8fe153af75,3385105e87f730d094f140490cbb35cd,2022-04-27 14:44:14.000,fd788121db5ea050816b7b42f396192f,1,Closed Complete,3385105e87f730d094f140490cbb35cd (1),3385105e87f730d094f140490cbb35cd (Open),2022-05-30 21:38:30,2876057,33.28769675925926,0,0.0
cf3bc0ba97c7c194ee61bc8fe153af75,2f4d9e1fdb5b14507ea8264cd39619f9,2022-04-27 14:44:15.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,2f4d9e1fdb5b14507ea8264cd39619f9 (1),2f4d9e1fdb5b14507ea8264cd39619f9 (Open),2022-05-30 21:38:30,2876056,33.28768518518518,1,1.1574074074074072e-05
cf3bc0ba97c7c194ee61bc8fe153af75,16ef04da87b730d094f140490cbb350d,2022-04-27 14:49:01.000,44c88337db3d2410ca98166f2996192d,1,Closed Complete,16ef04da87b730d094f140490cbb350d (1),16ef04da87b730d094f140490cbb350d (Open),2022-05-30 21:38:30,2875770,33.284375,287,0.0033217592592592
cf3bc0ba97c7c194ee61bc8fe153af75,c04428de87fb30d094f140490cbb3516,2022-04-27 14:58:20.000,c8c88337db3d2410ca98166f2996191f,1,Closed Complete,c04428de87fb30d094f140490cbb3516 (1),c04428de87fb30d094f140490cbb3516 (Open),2022-05-30 21:38:30,2875211,33.27790509259259,846,0.0097916666666666
cf3bc0ba97c7c194ee61bc8fe153af75,b019b9a2dba71454b890bd5c68961990,2022-04-27 15:10:18.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,b019b9a2dba71454b890bd5c68961990 (1),b019b9a2dba71454b890bd5c68961990 (Open),2022-05-30 21:38:30,2874493,33.26959490740741,1564,0.0181018518518518
cf3bc0ba97c7c194ee61bc8fe153af75,176708de873730d094f140490cbb35c8,2022-04-27 15:10:37.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,176708de873730d094f140490cbb35c8 (1),176708de873730d094f140490cbb35c8 (Open),2022-05-30 21:38:30,2874474,33.269375,1583,0.0183217592592592
cf3bc0ba97c7c194ee61bc8fe153af75,00e9e12587604d9494f140490cbb357f,2022-04-27 15:11:06.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,00e9e12587604d9494f140490cbb357f (1),00e9e12587604d9494f140490cbb357f (Open),2022-05-30 21:38:30,2874445,33.26903935185185,1612,0.0186574074074074
cf3bc0ba97c7c194ee61bc8fe153af75,5d27f19587ff709094f140490cbb3528,2022-04-27 15:11:42.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,5d27f19587ff709094f140490cbb3528 (1),5d27f19587ff709094f140490cbb3528 (Open),2022-05-30 21:38:30,2874409,33.268622685185186,1648,0.019074074074074
cf3bc0ba97c7c194ee61bc8fe153af75,aa347d1d87bf709094f140490cbb35a2,2022-04-27 15:12:05.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (1),aa347d1d87bf709094f140490cbb35a2 (Open),2022-05-30 21:38:30,2874386,33.26835648148148,1671,0.0193402777777777
cf3bc0ba97c7c194ee61bc8fe153af75,590a79518733b09094f140490cbb3580,2022-04-27 15:12:23.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,590a79518733b09094f140490cbb3580 (1),590a79518733b09094f140490cbb3580 (Open),2022-05-30 21:38:30,2874368,33.26814814814815,1689,0.0195486111111111
cf3bc0ba97c7c194ee61bc8fe153af75,9e7005e2db8f50107ea8264cd39619b5,2022-04-27 15:12:44.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (1),9e7005e2db8f50107ea8264cd39619b5 (Open),2022-05-30 21:38:30,2874347,33.26790509259259,1710,0.0197916666666666
cf3bc0ba97c7c194ee61bc8fe153af75,7ba4ec3e1be7749456f2ece5604bcb07,2022-04-27 15:25:23.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (1),7ba4ec3e1be7749456f2ece5604bcb07 (Open),2022-05-30 21:38:30,2873588,33.25912037037037,2469,0.0285763888888888
cf3bc0ba97c7c194ee61bc8fe153af75,40abdc16877b30d094f140490cbb351d,2022-04-27 15:59:28.000,fd53facf1b4690501f91759b1d4bcb82,-5,Closed Complete,40abdc16877b30d094f140490cbb351d (-5),40abdc16877b30d094f140490cbb351d (Pending),2022-05-30 21:38:30,2871543,33.23545138888889,4514,0.0522453703703703
cf3bc0ba97c7c194ee61bc8fe153af75,8e4d445287b730d094f140490cbb35b4,2022-04-27 18:05:09.000,ccc88337db3d2410ca98166f29961929,1,Closed Complete,8e4d445287b730d094f140490cbb35b4 (1),8e4d445287b730d094f140490cbb35b4 (Open),2022-05-30 21:38:30,2864002,33.1481712962963,12055,0.1395254629629629
cf3bc0ba97c7c194ee61bc8fe153af75,8e4d445287b730d094f140490cbb35b4,2022-04-28 11:06:49.000,ccc88337db3d2410ca98166f29961929,122,Closed Complete,8e4d445287b730d094f140490cbb35b4 (122),8e4d445287b730d094f140490cbb35b4 (Request Fulfilled),2022-05-30 21:38:30,2802702,32.43868055555556,73355,0.8490162037037037
cf3bc0ba97c7c194ee61bc8fe153af75,2f4d9e1fdb5b14507ea8264cd39619f9,2022-04-28 15:55:42.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,2f4d9e1fdb5b14507ea8264cd39619f9 (1),2f4d9e1fdb5b14507ea8264cd39619f9 (Open),2022-05-30 21:38:30,2785369,32.23806712962963,90688,1.0496296296296297
cf3bc0ba97c7c194ee61bc8fe153af75,7ba4ec3e1be7749456f2ece5604bcb07,2022-04-28 15:57:48.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (1),7ba4ec3e1be7749456f2ece5604bcb07 (Open),2022-05-30 21:38:30,2785243,32.236608796296295,90814,1.051087962962963
cf3bc0ba97c7c194ee61bc8fe153af75,3385105e87f730d094f140490cbb35cd,2022-04-29 12:19:02.000,fd788121db5ea050816b7b42f396192f,2,Closed Complete,3385105e87f730d094f140490cbb35cd (2),3385105e87f730d094f140490cbb35cd (Work in Progress),2022-05-30 21:38:30,2711969,31.3885300925926,164088,1.899166666666667
cf3bc0ba97c7c194ee61bc8fe153af75,7ba4ec3e1be7749456f2ece5604bcb07,2022-04-29 14:17:41.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (122),7ba4ec3e1be7749456f2ece5604bcb07 (Request Fulfilled),2022-05-30 21:38:30,2704850,31.30613425925926,171207,1.9815625
cf3bc0ba97c7c194ee61bc8fe153af75,2f4d9e1fdb5b14507ea8264cd39619f9,2022-04-29 14:23:28.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,2f4d9e1fdb5b14507ea8264cd39619f9 (122),2f4d9e1fdb5b14507ea8264cd39619f9 (Request Fulfilled),2022-05-30 21:38:30,2704503,31.30211805555556,171554,1.985578703703704
cf3bc0ba97c7c194ee61bc8fe153af75,176708de873730d094f140490cbb35c8,2022-04-29 15:09:23.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,176708de873730d094f140490cbb35c8 (122),176708de873730d094f140490cbb35c8 (Request Fulfilled),2022-05-30 21:38:30,2701748,31.27023148148148,174309,2.0174652777777777
cf3bc0ba97c7c194ee61bc8fe153af75,b019b9a2dba71454b890bd5c68961990,2022-04-29 16:00:33.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,b019b9a2dba71454b890bd5c68961990 (122),b019b9a2dba71454b890bd5c68961990 (Request Fulfilled),2022-05-30 21:38:30,2698678,31.23469907407408,177379,2.052997685185185
cf3bc0ba97c7c194ee61bc8fe153af75,da0a989e873b30d094f140490cbb3593,2022-04-29 17:30:39.000,ffb84337db3d2410ca98166f299619c5,122,Closed Complete,da0a989e873b30d094f140490cbb3593 (122),da0a989e873b30d094f140490cbb3593 (Request Fulfilled),2022-05-30 21:38:30,2693272,31.17212962962963,182785,2.1155671296296297
cf3bc0ba97c7c194ee61bc8fe153af75,40abdc16877b30d094f140490cbb351d,2022-05-03 08:44:12.000,fd53facf1b4690501f91759b1d4bcb82,3,Closed Complete,40abdc16877b30d094f140490cbb351d (3),40abdc16877b30d094f140490cbb351d (Closed Complete),2022-05-30 21:38:30,2379259,27.537719907407407,496798,5.749976851851852
cf3bc0ba97c7c194ee61bc8fe153af75,9e7005e2db8f50107ea8264cd39619b5,2022-05-03 12:13:05.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (1),9e7005e2db8f50107ea8264cd39619b5 (Open),2022-05-30 21:38:30,2366726,27.39266203703704,509331,5.895034722222222
cf3bc0ba97c7c194ee61bc8fe153af75,590a79518733b09094f140490cbb3580,2022-05-03 12:21:32.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,590a79518733b09094f140490cbb3580 (122),590a79518733b09094f140490cbb3580 (Request Fulfilled),2022-05-30 21:38:30,2366219,27.38679398148148,509838,5.900902777777778
cf3bc0ba97c7c194ee61bc8fe153af75,c04428de87fb30d094f140490cbb3516,2022-05-03 12:34:17.000,fea96b22db1a2c10ca98166f299619ae,3,Closed Complete,c04428de87fb30d094f140490cbb3516 (3),c04428de87fb30d094f140490cbb3516 (Closed Complete),2022-05-30 21:38:30,2365454,27.377939814814816,510603,5.909756944444444
cf3bc0ba97c7c194ee61bc8fe153af75,00e9e12587604d9494f140490cbb357f,2022-05-03 12:43:21.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,00e9e12587604d9494f140490cbb357f (122),00e9e12587604d9494f140490cbb357f (Request Fulfilled),2022-05-30 21:38:30,2364910,27.37164351851852,511147,5.916053240740741
cf3bc0ba97c7c194ee61bc8fe153af75,5d27f19587ff709094f140490cbb3528,2022-05-03 12:47:09.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,5d27f19587ff709094f140490cbb3528 (122),5d27f19587ff709094f140490cbb3528 (Request Fulfilled),2022-05-30 21:38:30,2364682,27.36900462962963,511375,5.91869212962963
cf3bc0ba97c7c194ee61bc8fe153af75,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-03 12:52:21.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (122),7ba4ec3e1be7749456f2ece5604bcb07 (Request Fulfilled),2022-05-30 21:38:30,2364370,27.36539351851852,511687,5.9223032407407405
cf3bc0ba97c7c194ee61bc8fe153af75,aa347d1d87bf709094f140490cbb35a2,2022-05-03 13:33:31.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (122),aa347d1d87bf709094f140490cbb35a2 (Request Fulfilled),2022-05-30 21:38:30,2361900,27.33680555555556,514157,5.950891203703704
cf3bc0ba97c7c194ee61bc8fe153af75,9e7005e2db8f50107ea8264cd39619b5,2022-05-03 15:14:26.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (-5),9e7005e2db8f50107ea8264cd39619b5 (Pending),2022-05-30 21:38:30,2355845,27.26672453703704,520212,6.020972222222222
cf3bc0ba97c7c194ee61bc8fe153af75,da0a989e873b30d094f140490cbb3593,2022-05-05 17:19:20.000,ffb84337db3d2410ca98166f299619c5,3,Closed Complete,da0a989e873b30d094f140490cbb3593 (3),da0a989e873b30d094f140490cbb3593 (Closed Complete),2022-05-30 21:38:30,2175551,25.179988425925927,700506,8.107708333333333
cf3bc0ba97c7c194ee61bc8fe153af75,8e4d445287b730d094f140490cbb35b4,2022-05-09 06:00:29.000,ccc88337db3d2410ca98166f29961929,3,Closed Complete,8e4d445287b730d094f140490cbb35b4 (3),8e4d445287b730d094f140490cbb35b4 (Closed Complete),2022-05-30 21:38:30,1870682,21.65141203703704,1005375,11.63628472222222
cf3bc0ba97c7c194ee61bc8fe153af75,2f4d9e1fdb5b14507ea8264cd39619f9,2022-05-10 06:00:20.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,2f4d9e1fdb5b14507ea8264cd39619f9 (3),2f4d9e1fdb5b14507ea8264cd39619f9 (Closed Complete),2022-05-30 21:38:30,1784291,20.651516203703704,1091766,12.636180555555557
cf3bc0ba97c7c194ee61bc8fe153af75,b019b9a2dba71454b890bd5c68961990,2022-05-10 06:00:21.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,b019b9a2dba71454b890bd5c68961990 (3),b019b9a2dba71454b890bd5c68961990 (Closed Complete),2022-05-30 21:38:30,1784290,20.65150462962963,1091767,12.63619212962963
cf3bc0ba97c7c194ee61bc8fe153af75,176708de873730d094f140490cbb35c8,2022-05-10 06:00:21.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,176708de873730d094f140490cbb35c8 (3),176708de873730d094f140490cbb35c8 (Closed Complete),2022-05-30 21:38:30,1784290,20.65150462962963,1091767,12.63619212962963
cf3bc0ba97c7c194ee61bc8fe153af75,16ef04da87b730d094f140490cbb350d,2022-05-10 10:48:21.000,44c88337db3d2410ca98166f2996192d,122,Closed Complete,16ef04da87b730d094f140490cbb350d (122),16ef04da87b730d094f140490cbb350d (Request Fulfilled),2022-05-30 21:38:30,1767010,20.45150462962963,1109047,12.83619212962963
cf3bc0ba97c7c194ee61bc8fe153af75,aa347d1d87bf709094f140490cbb35a2,2022-05-14 06:00:13.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (3),aa347d1d87bf709094f140490cbb35a2 (Closed Complete),2022-05-30 21:38:30,1438698,16.65159722222222,1437359,16.636099537037037
cf3bc0ba97c7c194ee61bc8fe153af75,00e9e12587604d9494f140490cbb357f,2022-05-14 06:00:14.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,00e9e12587604d9494f140490cbb357f (3),00e9e12587604d9494f140490cbb357f (Closed Complete),2022-05-30 21:38:30,1438697,16.65158564814815,1437360,16.636111111111113
cf3bc0ba97c7c194ee61bc8fe153af75,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-14 06:00:14.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (3),7ba4ec3e1be7749456f2ece5604bcb07 (Closed Complete),2022-05-30 21:38:30,1438697,16.65158564814815,1437360,16.636111111111113
cf3bc0ba97c7c194ee61bc8fe153af75,5d27f19587ff709094f140490cbb3528,2022-05-14 06:00:14.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,5d27f19587ff709094f140490cbb3528 (3),5d27f19587ff709094f140490cbb3528 (Closed Complete),2022-05-30 21:38:30,1438697,16.65158564814815,1437360,16.636111111111113
cf3bc0ba97c7c194ee61bc8fe153af75,590a79518733b09094f140490cbb3580,2022-05-14 06:00:14.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,590a79518733b09094f140490cbb3580 (3),590a79518733b09094f140490cbb3580 (Closed Complete),2022-05-30 21:38:30,1438697,16.65158564814815,1437360,16.636111111111113
cf3bc0ba97c7c194ee61bc8fe153af75,9e7005e2db8f50107ea8264cd39619b5,2022-05-17 11:33:08.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (122),9e7005e2db8f50107ea8264cd39619b5 (Request Fulfilled),2022-05-30 21:38:30,1159523,13.420405092592592,1716534,19.867291666666667
cf3bc0ba97c7c194ee61bc8fe153af75,16ef04da87b730d094f140490cbb350d,2022-05-21 06:00:10.000,44c88337db3d2410ca98166f2996192d,3,Closed Complete,16ef04da87b730d094f140490cbb350d (3),16ef04da87b730d094f140490cbb350d (Closed Complete),2022-05-30 21:38:30,833901,9.651631944444444,2042156,23.636064814814816
cf3bc0ba97c7c194ee61bc8fe153af75,3385105e87f730d094f140490cbb35cd,2022-05-25 10:27:00.000,fd788121db5ea050816b7b42f396192f,122,Closed Complete,3385105e87f730d094f140490cbb35cd (122),3385105e87f730d094f140490cbb35cd (Request Fulfilled),2022-05-30 21:38:30,472291,5.466331018518519,2403766,27.82136574074074
cf3bc0ba97c7c194ee61bc8fe153af75,9e7005e2db8f50107ea8264cd39619b5,2022-05-28 06:00:07.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (3),9e7005e2db8f50107ea8264cd39619b5 (Closed Complete),2022-05-30 21:38:30,229104,2.651666666666667,2646953,30.63603009259259
